target_time_utc,target_time_local,turbine,p10,p50,p90,issue_date,horizon_h
2026-02-07T15:00:00Z,2026-02-07T20:00+05:00,plant,0.0626,0.3573,0.8675,2026-02-06,21
2026-02-07T16:00:00Z,2026-02-07T21:00+05:00,1,0.0581,0.3725,0.8683,2026-02-06,22
2026-02-07T16:00:00Z,2026-02-07T21:00+05:00,2,0.0666,0.3722,0.8711,2026-02-06,22
2026-02-07T16:00:00Z,2026-02-07T21:00+05:00,plant,0.0666,0.3722,0.8711,2026-02-06,22
2026-02-07T17:00:00Z,2026-02-07T22:00+05:00,1,0.1488,0.5502,0.9767,2026-02-06,23
2026-02-07T17:00:00Z,2026-02-07T22:00+05:00,2,0.1651,0.5499,0.9739,2026-02-06,23
2026-02-07T17:00:00Z,2026-02-07T22:00+05:00,plant,0.1652,0.5499,0.9736,2026-02-06,23
2026-02-07T18:00:00Z,2026-02-07T23:00+05:00,1,0.1919,0.6722,0.9894,2026-02-06,24
2026-02-07T18:00:00Z,2026-02-07T23:00+05:00,2,0.1949,0.6722,0.9864,2026-02-06,24
2026-02-07T18:00:00Z,2026-02-07T23:00+05:00,plant,0.1950,0.6722,0.9861,2026-02-06,24
2026-02-07T19:00:00Z,2026-02-08T00:00+05:00,1,0.4194,0.8882,0.9881,2026-02-07,1
2026-02-07T19:00:00Z,2026-02-08T00:00+05:00,2,0.3925,0.8821,0.9850,2026-02-07,1
2026-02-07T19:00:00Z,2026-02-08T00:00+05:00,plant,0.3926,0.8828,0.9847,2026-02-07,1
2026-02-07T20:00:00Z,2026-02-08T01:00+05:00,1,0.3890,0.8779,0.9888,2026-02-07,2
2026-02-07T20:00:00Z,2026-02-08T01:00+05:00,2,0.3874,0.8727,0.9857,2026-02-07,2
2026-02-07T20:00:00Z,2026-02-08T01:00+05:00,plant,0.3876,0.8733,0.9854,2026-02-07,2
2026-02-07T21:00:00Z,2026-02-08T02:00+05:00,1,0.3503,0.8023,0.9890,2026-02-07,3
2026-02-07T21:00:00Z,2026-02-08T02:00+05:00,2,0.3302,0.7994,0.9859,2026-02-07,3
2026-02-07T21:00:00Z,2026-02-08T02:00+05:00,plant,0.3304,0.7994,0.9856,2026-02-07,3
2026-02-07T22:00:00Z,2026-02-08T03:00+05:00,1,0.1677,0.7052,0.9852,2026-02-07,4
2026-02-07T22:00:00Z,2026-02-08T03:00+05:00,2,0.1749,0.7054,0.9823,2026-02-07,4
2026-02-07T22:00:00Z,2026-02-08T03:00+05:00,plant,0.1750,0.7054,0.9820,2026-02-07,4
2026-02-07T23:00:00Z,2026-02-08T04:00+05:00,1,0.0816,0.5328,0.9560,2026-02-07,5
2026-02-07T23:00:00Z,2026-02-08T04:00+05:00,2,0.0865,0.5319,0.9568,2026-02-07,5
2026-02-07T23:00:00Z,2026-02-08T04:00+05:00,plant,0.0866,0.5319,0.9568,2026-02-07,5
2026-02-08T00:00:00Z,2026-02-08T05:00+05:00,1,0.0729,0.3766,0.8850,2026-02-07,6
2026-02-08T00:00:00Z,2026-02-08T05:00+05:00,2,0.0650,0.3753,0.8874,2026-02-07,6
2026-02-08T00:00:00Z,2026-02-08T05:00+05:00,plant,0.0651,0.3753,0.8874,2026-02-07,6
2026-02-08T01:00:00Z,2026-02-08T06:00+05:00,1,0.0460,0.3627,0.8585,2026-02-07,7
2026-02-08T01:00:00Z,2026-02-08T06:00+05:00,2,0.0349,0.3617,0.8609,2026-02-07,7
2026-02-08T01:00:00Z,2026-02-08T06:00+05:00,plant,0.0350,0.3617,0.8609,2026-02-07,7
2026-02-08T02:00:00Z,2026-02-08T07:00+05:00,1,0.0149,0.2194,0.8032,2026-02-07,8
2026-02-08T02:00:00Z,2026-02-08T07:00+05:00,2,0.0141,0.2184,0.8039,2026-02-07,8
2026-02-08T02:00:00Z,2026-02-08T07:00+05:00,plant,0.0141,0.2184,0.8039,2026-02-07,8
2026-02-08T03:00:00Z,2026-02-08T08:00+05:00,1,0.0100,0.0867,0.5177,2026-02-07,9
2026-02-08T03:00:00Z,2026-02-08T08:00+05:00,2,0.0095,0.0861,0.5182,2026-02-07,9
2026-02-08T03:00:00Z,2026-02-08T08:00+05:00,plant,0.0097,0.0861,0.5182,2026-02-07,9
2026-02-08T04:00:00Z,2026-02-08T09:00+05:00,1,0.0100,0.0343,0.2158,2026-02-07,10
2026-02-08T04:00:00Z,2026-02-08T09:00+05:00,2,0.0091,0.0337,0.2163,2026-02-07,10
2026-02-08T04:00:00Z,2026-02-08T09:00+05:00,plant,0.0093,0.0337,0.2163,2026-02-07,10
2026-02-08T05:00:00Z,2026-02-08T10:00+05:00,1,0.0100,0.0194,0.1556,2026-02-07,11
2026-02-08T05:00:00Z,2026-02-08T10:00+05:00,2,0.0091,0.0191,0.1561,2026-02-07,11
2026-02-08T05:00:00Z,2026-02-08T10:00+05:00,plant,0.0093,0.0191,0.1561,2026-02-07,11
2026-02-08T06:00:00Z,2026-02-08T11:00+05:00,1,0.0100,0.0106,0.1183,2026-02-07,12
2026-02-08T06:00:00Z,2026-02-08T11:00+05:00,2,0.0087,0.0103,0.1188,2026-02-07,12
2026-02-08T06:00:00Z,2026-02-08T11:00+05:00,plant,0.0090,0.0103,0.1188,2026-02-07,12
2026-02-08T07:00:00Z,2026-02-08T12:00+05:00,1,0.0084,0.0100,0.0343,2026-02-07,13
2026-02-08T07:00:00Z,2026-02-08T12:00+05:00,2,0.0081,0.0087,0.0348,2026-02-07,13
2026-02-08T07:00:00Z,2026-02-08T12:00+05:00,plant,0.0081,0.0091,0.0348,2026-02-07,13
2026-02-08T08:00:00Z,2026-02-08T13:00+05:00,1,0.0100,0.0104,0.0132,2026-02-07,14
2026-02-08T08:00:00Z,2026-02-08T13:00+05:00,2,0.0087,0.0104,0.0129,2026-02-07,14
2026-02-08T08:00:00Z,2026-02-08T13:00+05:00,plant,0.0093,0.0104,0.0129,2026-02-07,14
2026-02-08T09:00:00Z,2026-02-08T14:00+05:00,1,0.0100,0.0307,0.2314,2026-02-07,15
2026-02-08T09:00:00Z,2026-02-08T14:00+05:00,2,0.0096,0.0301,0.2310,2026-02-07,15
2026-02-08T09:00:00Z,2026-02-08T14:00+05:00,plant,0.0098,0.0301,0.2310,2026-02-07,15
2026-02-08T10:00:00Z,2026-02-08T15:00+05:00,1,0.0396,0.4077,0.8344,2026-02-07,16
2026-02-08T10:00:00Z,2026-02-08T15:00+05:00,2,0.0214,0.4056,0.8341,2026-02-07,16
2026-02-08T10:00:00Z,2026-02-08T15:00+05:00,plant,0.0216,0.4056,0.8341,2026-02-07,16
2026-02-08T11:00:00Z,2026-02-08T16:00+05:00,1,0.2154,0.9374,0.9908,2026-02-07,17
2026-02-08T11:00:00Z,2026-02-08T16:00+05:00,2,0.2652,0.9353,0.9865,2026-02-07,17
2026-02-08T11:00:00Z,2026-02-08T16:00+05:00,plant,0.2635,0.9353,0.9869,2026-02-07,17
2026-02-08T12:00:00Z,2026-02-08T17:00+05:00,1,0.4993,0.9919,0.9928,2026-02-07,18
2026-02-08T12:00:00Z,2026-02-08T17:00+05:00,2,0.4603,0.9884,0.9895,2026-02-07,18
2026-02-08T12:00:00Z,2026-02-08T17:00+05:00,plant,0.4905,0.9887,0.9895,2026-02-07,18
2026-02-08T13:00:00Z,2026-02-08T18:00+05:00,1,0.6629,0.9892,0.9911,2026-02-07,19
2026-02-08T13:00:00Z,2026-02-08T18:00+05:00,2,0.5738,0.9860,0.9897,2026-02-07,19
2026-02-08T13:00:00Z,2026-02-08T18:00+05:00,plant,0.6039,0.9860,0.9897,2026-02-07,19
2026-02-08T14:00:00Z,2026-02-08T19:00+05:00,1,0.6776,0.9904,0.9912,2026-02-07,20
2026-02-08T14:00:00Z,2026-02-08T19:00+05:00,2,0.6388,0.9861,0.9903,2026-02-07,20
2026-02-08T14:00:00Z,2026-02-08T19:00+05:00,plant,0.6689,0.9861,0.9903,2026-02-07,20
2026-02-08T15:00:00Z,2026-02-08T20:00+05:00,1,0.7253,0.9911,0.9922,2026-02-07,21
2026-02-08T15:00:00Z,2026-02-08T20:00+05:00,2,0.6513,0.9849,0.9902,2026-02-07,21
2026-02-08T15:00:00Z,2026-02-08T20:00+05:00,plant,0.6814,0.9855,0.9902,2026-02-07,21
2026-02-08T16:00:00Z,2026-02-08T21:00+05:00,1,0.7253,0.9910,0.9911,2026-02-07,22
2026-02-08T16:00:00Z,2026-02-08T21:00+05:00,2,0.6513,0.9837,0.9904,2026-02-07,22
2026-02-08T16:00:00Z,2026-02-08T21:00+05:00,plant,0.6814,0.9844,0.9904,2026-02-07,22
2026-02-08T17:00:00Z,2026-02-08T22:00+05:00,1,0.7520,0.9844,0.9904,2026-02-07,23
2026-02-08T17:00:00Z,2026-02-08T22:00+05:00,2,0.6717,0.9771,0.9895,2026-02-07,23
2026-02-08T17:00:00Z,2026-02-08T22:00+05:00,plant,0.7018,0.9778,0.9895,2026-02-07,23
2026-02-08T18:00:00Z,2026-02-08T23:00+05:00,1,0.7737,0.9854,0.9858,2026-02-07,24
2026-02-08T18:00:00Z,2026-02-08T23:00+05:00,2,0.6890,0.9790,0.9847,2026-02-07,24
2026-02-08T18:00:00Z,2026-02-08T23:00+05:00,plant,0.7191,0.9796,0.9847,2026-02-07,24
2026-02-08T19:00:00Z,2026-02-09T00:00+05:00,1,0.7889,1.0000,1.0000,2026-02-08,1
2026-02-08T19:00:00Z,2026-02-09T00:00+05:00,2,0.8983,1.0000,1.0000,2026-02-08,1
2026-02-08T19:00:00Z,2026-02-09T00:00+05:00,plant,0.9285,1.0000,1.0000,2026-02-08,1
2026-02-08T20:00:00Z,2026-02-09T01:00+05:00,1,0.7889,0.9909,1.0000,2026-02-08,2
2026-02-08T20:00:00Z,2026-02-09T01:00+05:00,2,0.9129,0.9897,1.0000,2026-02-08,2
2026-02-08T20:00:00Z,2026-02-09T01:00+05:00,plant,0.9431,0.9897,1.0000,2026-02-08,2
2026-02-08T21:00:00Z,2026-02-09T02:00+05:00,1,0.7889,1.0000,1.0000,2026-02-08,3
2026-02-08T21:00:00Z,2026-02-09T02:00+05:00,2,0.9231,1.0000,1.0000,2026-02-08,3
2026-02-08T21:00:00Z,2026-02-09T02:00+05:00,plant,0.9533,1.0000,1.0000,2026-02-08,3
2026-02-08T22:00:00Z,2026-02-09T03:00+05:00,1,0.7865,1.0000,1.0000,2026-02-08,4
2026-02-08T22:00:00Z,2026-02-09T03:00+05:00,2,0.9459,0.9995,1.0000,2026-02-08,4
2026-02-08T22:00:00Z,2026-02-09T03:00+05:00,plant,0.9762,0.9998,1.0000,2026-02-08,4
2026-02-08T23:00:00Z,2026-02-09T04:00+05:00,1,0.7612,0.9810,1.0000,2026-02-08,5
2026-02-08T23:00:00Z,2026-02-09T04:00+05:00,2,0.9120,0.9797,1.0000,2026-02-08,5
2026-02-08T23:00:00Z,2026-02-09T04:00+05:00,plant,0.9422,0.9799,1.0000,2026-02-08,5
2026-02-09T00:00:00Z,2026-02-09T05:00+05:00,1,0.6634,0.9745,0.9897,2026-02-08,6
2026-02-09T00:00:00Z,2026-02-09T05:00+05:00,2,0.7194,0.9706,0.9873,2026-02-08,6
2026-02-09T00:00:00Z,2026-02-09T05:00+05:00,plant,0.7496,0.9706,0.9874,2026-02-08,6
2026-02-09T01:00:00Z,2026-02-09T06:00+05:00,1,0.4995,0.9736,0.9892,2026-02-08,7
2026-02-09T01:00:00Z,2026-02-09T06:00+05:00,2,0.5949,0.9704,0.9869,2026-02-08,7
2026-02-09T01:00:00Z,2026-02-09T06:00+05:00,plant,0.6251,0.9704,0.9869,2026-02-08,7
2026-02-09T02:00:00Z,2026-02-09T07:00+05:00,1,0.4967,0.9645,0.9892,2026-02-08,8
2026-02-09T02:00:00Z,2026-02-09T07:00+05:00,2,0.5496,0.9631,0.9869,2026-02-08,8
2026-02-09T02:00:00Z,2026-02-09T07:00+05:00,plant,0.5799,0.9631,0.9869,2026-02-08,8
2026-02-09T03:00:00Z,2026-02-09T08:00+05:00,1,0.4506,0.9440,0.9906,2026-02-08,9
2026-02-09T03:00:00Z,2026-02-09T08:00+05:00,2,0.4996,0.9431,0.9887,2026-02-08,9
2026-02-09T03:00:00Z,2026-02-09T08:00+05:00,plant,0.5299,0.9431,0.9887,2026-02-08,9
2026-02-09T04:00:00Z,2026-02-09T09:00+05:00,1,0.3979,0.9562,0.9912,2026-02-08,10
2026-02-09T04:00:00Z,2026-02-09T09:00+05:00,2,0.4330,0.9549,0.9887,2026-02-08,10
2026-02-09T04:00:00Z,2026-02-09T09:00+05:00,plant,0.4632,0.9549,0.9887,2026-02-08,10
2026-02-09T05:00:00Z,2026-02-09T10:00+05:00,1,0.3592,0.9339,0.9906,2026-02-08,11
2026-02-09T05:00:00Z,2026-02-09T10:00+05:00,2,0.4518,0.9326,0.9843,2026-02-08,11
2026-02-09T05:00:00Z,2026-02-09T10:00+05:00,plant,0.4820,0.9326,0.9860,2026-02-08,11
2026-02-09T06:00:00Z,2026-02-09T11:00+05:00,1,0.4067,0.9490,0.9922,2026-02-08,12
2026-02-09T06:00:00Z,2026-02-09T11:00+05:00,2,0.4991,0.9458,0.9774,2026-02-08,12
2026-02-09T06:00:00Z,2026-02-09T11:00+05:00,plant,0.5293,0.9458,0.9819,2026-02-08,12
2026-02-09T07:00:00Z,2026-02-09T12:00+05:00,1,0.4501,0.9655,0.9919,2026-02-08,13
2026-02-09T07:00:00Z,2026-02-09T12:00+05:00,2,0.5911,0.9621,0.9771,2026-02-08,13
2026-02-09T07:00:00Z,2026-02-09T12:00+05:00,plant,0.6213,0.9621,0.9816,2026-02-08,13
2026-02-09T08:00:00Z,2026-02-09T13:00+05:00,1,0.4190,0.9722,0.9926,2026-02-08,14
2026-02-09T08:00:00Z,2026-02-09T13:00+05:00,2,0.5339,0.9689,0.9782,2026-02-08,14
2026-02-09T08:00:00Z,2026-02-09T13:00+05:00,plant,0.5641,0.9689,0.9828,2026-02-08,14
2026-02-09T09:00:00Z,2026-02-09T14:00+05:00,1,0.4914,0.9903,0.9917,2026-02-08,15
2026-02-09T09:00:00Z,2026-02-09T14:00+05:00,2,0.6034,0.9785,0.9856,2026-02-08,15
2026-02-09T09:00:00Z,2026-02-09T14:00+05:00,plant,0.6337,0.9829,0.9856,2026-02-08,15
2026-02-09T10:00:00Z,2026-02-09T15:00+05:00,1,0.4624,0.9838,0.9911,2026-02-08,16
2026-02-09T10:00:00Z,2026-02-09T15:00+05:00,2,0.4597,0.9781,0.9795,2026-02-08,16
2026-02-09T10:00:00Z,2026-02-09T15:00+05:00,plant,0.4899,0.9795,0.9824,2026-02-08,16
2026-02-09T11:00:00Z,2026-02-09T16:00+05:00,1,0.4078,0.9911,0.9952,2026-02-08,17
2026-02-09T11:00:00Z,2026-02-09T16:00+05:00,2,0.3923,0.9781,0.9923,2026-02-08,17
2026-02-09T11:00:00Z,2026-02-09T16:00+05:00,plant,0.4225,0.9824,0.9923,2026-02-08,17
2026-02-09T12:00:00Z,2026-02-09T17:00+05:00,1,0.4330,0.9926,1.0000,2026-02-08,18
2026-02-09T12:00:00Z,2026-02-09T17:00+05:00,2,0.4261,0.9839,1.0000,2026-02-08,18
2026-02-09T12:00:00Z,2026-02-09T17:00+05:00,plant,0.4562,0.9867,1.0000,2026-02-08,18
2026-02-09T13:00:00Z,2026-02-09T18:00+05:00,1,0.2676,0.9896,0.9965,2026-02-08,19
2026-02-09T13:00:00Z,2026-02-09T18:00+05:00,2,0.3416,0.9851,0.9936,2026-02-08,19
2026-02-09T13:00:00Z,2026-02-09T18:00+05:00,plant,0.3398,0.9866,0.9936,2026-02-08,19
2026-02-09T14:00:00Z,2026-02-09T19:00+05:00,1,0.1860,0.8183,0.9796,2026-02-08,20
2026-02-09T14:00:00Z,2026-02-09T19:00+05:00,2,0.2088,0.8161,0.9774,2026-02-08,20
2026-02-09T14:00:00Z,2026-02-09T19:00+05:00,plant,0.2071,0.8161,0.9774,2026-02-08,20
2026-02-09T15:00:00Z,2026-02-09T20:00+05:00,1,0.0301,0.3078,0.8264,2026-02-08,21
2026-02-09T15:00:00Z,2026-02-09T20:00+05:00,2,0.0316,0.3056,0.8258,2026-02-08,21
2026-02-09T15:00:00Z,2026-02-09T20:00+05:00,plant,0.0299,0.3056,0.8258,2026-02-08,21
2026-02-09T16:00:00Z,2026-02-09T21:00+05:00,1,0.0100,0.0714,0.3458,2026-02-08,22
2026-02-09T16:00:00Z,2026-02-09T21:00+05:00,2,0.0096,0.0693,0.3454,2026-02-08,22
2026-02-09T16:00:00Z,2026-02-09T21:00+05:00,plant,0.0098,0.0693,0.3454,2026-02-08,22
2026-02-09T17:00:00Z,2026-02-09T22:00+05:00,1,0.0100,0.0230,0.2912,2026-02-08,23
2026-02-09T17:00:00Z,2026-02-09T22:00+05:00,2,0.0088,0.0208,0.2917,2026-02-08,23
2026-02-09T17:00:00Z,2026-02-09T22:00+05:00,plant,0.0092,0.0208,0.2917,2026-02-08,23
2026-02-09T18:00:00Z,2026-02-09T23:00+05:00,1,0.0100,0.0245,0.2827,2026-02-08,24
2026-02-09T18:00:00Z,2026-02-09T23:00+05:00,2,0.0084,0.0223,0.2823,2026-02-08,24
2026-02-09T18:00:00Z,2026-02-09T23:00+05:00,plant,0.0091,0.0223,0.2823,2026-02-08,24
2026-02-09T19:00:00Z,2026-02-10T00:00+05:00,1,0.0100,0.0407,0.2768,2026-02-09,1
2026-02-09T19:00:00Z,2026-02-10T00:00+05:00,2,0.0093,0.0402,0.2763,2026-02-09,1
2026-02-09T19:00:00Z,2026-02-10T00:00+05:00,plant,0.0095,0.0402,0.2763,2026-02-09,1
2026-02-09T20:00:00Z,2026-02-10T01:00+05:00,1,0.0100,0.0425,0.2018,2026-02-09,2
2026-02-09T20:00:00Z,2026-02-10T01:00+05:00,2,0.0096,0.0420,0.2014,2026-02-09,2
2026-02-09T20:00:00Z,2026-02-10T01:00+05:00,plant,0.0098,0.0420,0.2014,2026-02-09,2
2026-02-09T21:00:00Z,2026-02-10T02:00+05:00,1,0.0100,0.0153,0.1597,2026-02-09,3
2026-02-09T21:00:00Z,2026-02-10T02:00+05:00,2,0.0088,0.0141,0.1592,2026-02-09,3
2026-02-09T21:00:00Z,2026-02-10T02:00+05:00,plant,0.0092,0.0141,0.1592,2026-02-09,3
2026-02-09T22:00:00Z,2026-02-10T03:00+05:00,1,0.0100,0.0119,0.1117,2026-02-09,4
2026-02-09T22:00:00Z,2026-02-10T03:00+05:00,2,0.0087,0.0114,0.1121,2026-02-09,4
2026-02-09T22:00:00Z,2026-02-10T03:00+05:00,plant,0.0091,0.0114,0.1121,2026-02-09,4
2026-02-09T23:00:00Z,2026-02-10T04:00+05:00,1,0.0100,0.0170,0.1769,2026-02-09,5
2026-02-09T23:00:00Z,2026-02-10T04:00+05:00,2,0.0091,0.0158,0.1773,2026-02-09,5
2026-02-09T23:00:00Z,2026-02-10T04:00+05:00,plant,0.0092,0.0158,0.1773,2026-02-09,5
2026-02-10T00:00:00Z,2026-02-10T05:00+05:00,1,0.0100,0.0136,0.0607,2026-02-09,6
2026-02-10T00:00:00Z,2026-02-10T05:00+05:00,2,0.0092,0.0131,0.0599,2026-02-09,6
2026-02-10T00:00:00Z,2026-02-10T05:00+05:00,plant,0.0097,0.0131,0.0599,2026-02-09,6
2026-02-10T01:00:00Z,2026-02-10T06:00+05:00,1,0.0100,0.0204,0.2164,2026-02-09,7
2026-02-10T01:00:00Z,2026-02-10T06:00+05:00,2,0.0091,0.0195,0.2165,2026-02-09,7
2026-02-10T01:00:00Z,2026-02-10T06:00+05:00,plant,0.0092,0.0195,0.2165,2026-02-09,7
2026-02-10T02:00:00Z,2026-02-10T07:00+05:00,1,0.0100,0.0466,0.4420,2026-02-09,8
2026-02-10T02:00:00Z,2026-02-10T07:00+05:00,2,0.0092,0.0456,0.4421,2026-02-09,8
2026-02-10T02:00:00Z,2026-02-10T07:00+05:00,plant,0.0093,0.0456,0.4421,2026-02-09,8
2026-02-10T03:00:00Z,2026-02-10T08:00+05:00,1,0.0105,0.1362,0.6308,2026-02-09,9
2026-02-10T03:00:00Z,2026-02-10T08:00+05:00,2,0.0098,0.1359,0.6313,2026-02-09,9
2026-02-10T03:00:00Z,2026-02-10T08:00+05:00,plant,0.0099,0.1359,0.6313,2026-02-09,9
2026-02-10T04:00:00Z,2026-02-10T09:00+05:00,1,0.0100,0.0944,0.4510,2026-02-09,10
2026-02-10T04:00:00Z,2026-02-10T09:00+05:00,2,0.0091,0.0941,0.4582,2026-02-09,10
2026-02-10T04:00:00Z,2026-02-10T09:00+05:00,plant,0.0093,0.0941,0.4582,2026-02-09,10
2026-02-10T05:00:00Z,2026-02-10T10:00+05:00,1,0.0123,0.1184,0.7021,2026-02-09,11
2026-02-10T05:00:00Z,2026-02-10T10:00+05:00,2,0.0049,0.1166,0.7026,2026-02-09,11
2026-02-10T05:00:00Z,2026-02-10T10:00+05:00,plant,0.0050,0.1166,0.7026,2026-02-09,11
2026-02-10T06:00:00Z,2026-02-10T11:00+05:00,1,0.0100,0.0227,0.2456,2026-02-09,12
2026-02-10T06:00:00Z,2026-02-10T11:00+05:00,2,0.0091,0.0209,0.2460,2026-02-09,12
2026-02-10T06:00:00Z,2026-02-10T11:00+05:00,plant,0.0092,0.0209,0.2460,2026-02-09,12
2026-02-10T07:00:00Z,2026-02-10T12:00+05:00,1,0.0100,0.0261,0.2433,2026-02-09,13
2026-02-10T07:00:00Z,2026-02-10T12:00+05:00,2,0.0090,0.0243,0.2437,2026-02-09,13
2026-02-10T07:00:00Z,2026-02-10T12:00+05:00,plant,0.0091,0.0243,0.2437,2026-02-09,13
2026-02-10T08:00:00Z,2026-02-10T13:00+05:00,1,0.0100,0.1859,0.5975,2026-02-09,14
2026-02-10T08:00:00Z,2026-02-10T13:00+05:00,2,0.0097,0.1841,0.5979,2026-02-09,14
2026-02-10T08:00:00Z,2026-02-10T13:00+05:00,plant,0.0098,0.1841,0.5979,2026-02-09,14
2026-02-10T09:00:00Z,2026-02-10T14:00+05:00,1,0.0258,0.2943,0.7687,2026-02-09,15
2026-02-10T09:00:00Z,2026-02-10T14:00+05:00,2,0.0136,0.2926,0.7699,2026-02-09,15
2026-02-10T09:00:00Z,2026-02-10T14:00+05:00,plant,0.0137,0.2926,0.7699,2026-02-09,15
2026-02-10T10:00:00Z,2026-02-10T15:00+05:00,1,0.0161,0.2924,0.7870,2026-02-09,16
2026-02-10T10:00:00Z,2026-02-10T15:00+05:00,2,0.0072,0.2906,0.7875,2026-02-09,16
2026-02-10T10:00:00Z,2026-02-10T15:00+05:00,plant,0.0073,0.2906,0.7875,2026-02-09,16
2026-02-10T11:00:00Z,2026-02-10T16:00+05:00,1,0.0185,0.2310,0.6875,2026-02-09,17
2026-02-10T11:00:00Z,2026-02-10T16:00+05:00,2,0.0116,0.2292,0.6880,2026-02-09,17
2026-02-10T11:00:00Z,2026-02-10T16:00+05:00,plant,0.0117,0.2292,0.6880,2026-02-09,17
2026-02-10T12:00:00Z,2026-02-10T17:00+05:00,1,0.0100,0.1021,0.3251,2026-02-09,18
2026-02-10T12:00:00Z,2026-02-10T17:00+05:00,2,0.0100,0.0999,0.3256,2026-02-09,18
2026-02-10T12:00:00Z,2026-02-10T17:00+05:00,plant,0.0101,0.0999,0.3256,2026-02-09,18
2026-02-10T13:00:00Z,2026-02-10T18:00+05:00,1,0.0100,0.1446,0.5009,2026-02-09,19
2026-02-10T13:00:00Z,2026-02-10T18:00+05:00,2,0.0141,0.1425,0.5006,2026-02-09,19
2026-02-10T13:00:00Z,2026-02-10T18:00+05:00,plant,0.0142,0.1425,0.5006,2026-02-09,19
2026-02-10T14:00:00Z,2026-02-10T19:00+05:00,1,0.0100,0.0818,0.2857,2026-02-09,20
2026-02-10T14:00:00Z,2026-02-10T19:00+05:00,2,0.0096,0.0797,0.2854,2026-02-09,20
2026-02-10T14:00:00Z,2026-02-10T19:00+05:00,plant,0.0097,0.0797,0.2854,2026-02-09,20
2026-02-10T15:00:00Z,2026-02-10T20:00+05:00,1,0.1494,0.6566,0.9717,2026-02-09,21
2026-02-10T15:00:00Z,2026-02-10T20:00+05:00,2,0.1526,0.6545,0.9710,2026-02-09,21
2026-02-10T15:00:00Z,2026-02-10T20:00+05:00,plant,0.1508,0.6545,0.9710,2026-02-09,21
2026-02-10T16:00:00Z,2026-02-10T21:00+05:00,1,0.1460,0.6461,0.9756,2026-02-09,22
2026-02-10T16:00:00Z,2026-02-10T21:00+05:00,2,0.1474,0.6440,0.9749,2026-02-09,22
2026-02-10T16:00:00Z,2026-02-10T21:00+05:00,plant,0.1456,0.6440,0.9749,2026-02-09,22
2026-02-10T17:00:00Z,2026-02-10T22:00+05:00,1,0.2115,0.9184,0.9890,2026-02-09,23
2026-02-10T17:00:00Z,2026-02-10T22:00+05:00,2,0.2819,0.9163,0.9863,2026-02-09,23
2026-02-10T17:00:00Z,2026-02-10T22:00+05:00,plant,0.2801,0.9163,0.9860,2026-02-09,23
2026-02-10T18:00:00Z,2026-02-10T23:00+05:00,1,0.5341,0.9656,0.9911,2026-02-09,24
2026-02-10T18:00:00Z,2026-02-10T23:00+05:00,2,0.5309,0.9610,0.9831,2026-02-09,24
2026-02-10T18:00:00Z,2026-02-10T23:00+05:00,plant,0.5611,0.9610,0.9860,2026-02-09,24
2026-02-10T19:00:00Z,2026-02-11T00:00+05:00,1,0.6255,0.9918,0.9979,2026-02-10,1
2026-02-10T19:00:00Z,2026-02-11T00:00+05:00,2,0.7318,0.9865,0.9924,2026-02-10,1
2026-02-10T19:00:00Z,2026-02-11T00:00+05:00,plant,0.7620,0.9881,0.9924,2026-02-10,1
2026-02-10T20:00:00Z,2026-02-11T01:00+05:00,1,0.5825,0.9916,0.9954,2026-02-10,2
2026-02-10T20:00:00Z,2026-02-11T01:00+05:00,2,0.6763,0.9864,0.9908,2026-02-10,2
2026-02-10T20:00:00Z,2026-02-11T01:00+05:00,plant,0.7065,0.9879,0.9908,2026-02-10,2
2026-02-10T21:00:00Z,2026-02-11T02:00+05:00,1,0.2317,0.8790,0.9903,2026-02-10,3
2026-02-10T21:00:00Z,2026-02-11T02:00+05:00,2,0.3072,0.8778,0.9885,2026-02-10,3
2026-02-10T21:00:00Z,2026-02-11T02:00+05:00,plant,0.3055,0.8778,0.9885,2026-02-10,3
2026-02-10T22:00:00Z,2026-02-11T03:00+05:00,1,0.1170,0.5224,0.9485,2026-02-10,4
2026-02-10T22:00:00Z,2026-02-11T03:00+05:00,2,0.1199,0.5212,0.9472,2026-02-10,4
2026-02-10T22:00:00Z,2026-02-11T03:00+05:00,plant,0.1182,0.5212,0.9472,2026-02-10,4
2026-02-10T23:00:00Z,2026-02-11T04:00+05:00,1,0.0100,0.1652,0.6248,2026-02-10,5
2026-02-10T23:00:00Z,2026-02-11T04:00+05:00,2,0.0095,0.1640,0.6238,2026-02-10,5
2026-02-10T23:00:00Z,2026-02-11T04:00+05:00,plant,0.0097,0.1640,0.6238,2026-02-10,5
2026-02-11T00:00:00Z,2026-02-11T05:00+05:00,1,0.0100,0.0991,0.4548,2026-02-10,6
2026-02-11T00:00:00Z,2026-02-11T05:00+05:00,2,0.0100,0.0979,0.4541,2026-02-10,6
2026-02-11T00:00:00Z,2026-02-11T05:00+05:00,plant,0.0102,0.0979,0.4541,2026-02-10,6
2026-02-11T01:00:00Z,2026-02-11T06:00+05:00,1,0.0100,0.0112,0.1871,2026-02-10,7
2026-02-11T01:00:00Z,2026-02-11T06:00+05:00,2,0.0085,0.0107,0.1857,2026-02-10,7
2026-02-11T01:00:00Z,2026-02-11T06:00+05:00,plant,0.0092,0.0107,0.1857,2026-02-10,7
